19	-81.7251	7
13	-84.3568	7
19	-81.6237	7
13	-81.5209	7
19	-81.5209	7
13	-81.4171	7
19	-81.4171	7
13	-81.312	7
19	-81.312	7
13	-81.2056	7
19	-81.2056	7
13	-81.0979	7
19	-81.0979	7
13	-80.9887	7
19	-80.9887	7
19	-80.8842	7
13	-80.7724	7
19	-80.7724	7
13	-80.6591	7
19	-80.6591	7
13	-80.5442	7
19	-80.5442	7
13	-80.428	7
19	-80.428	7
13	-80.3103	7
19	-80.3103	7
19	-80.1908	7
13	-80.0697	7
19	-80.0697	7
13	-79.9468	7
19	-79.9468	7
13	-79.8224	7
19	-79.8224	7
13	-79.6962	7
19	-79.6962	7
13	-79.5679	7
19	-79.5679	7
13	-79.438	7
19	-79.438	7
19	-79.306	7
13	-79.1719	7
19	-79.1719	7
13	-79.0355	7
19	-79.0355	7
13	-78.897	7
19	-78.897	7
19	-78.7565	7
13	-78.6137	7
19	-78.6137	7
13	-78.4686	7
19	-78.4686	7
13	-78.3229	7
19	-78.3229	7
13	-78.1755	7
19	-78.1755	7
19	-78.0261	7
13	-77.8737	7
19	-77.8737	7
13	-77.7189	7
19	-77.7189	7
19	-77.561	7
13	-77.4005	7
19	-77.4005	7
13	-77.2369	7
19	-77.2369	7
19	-77.0701	7
13	-76.8999	7
19	-76.8999	7
19	-76.727	7
13	-76.5503	7
19	-76.5503	7
13	-76.37	7
19	-76.37	7
19	-76.186	7
13	-75.9979	7
19	-75.9979	7
13	-75.8062	7
19	-75.8062	7
19	-75.6096	7
13	-75.4085	7
19	-75.4085	7
13	-75.203	7
19	-75.203	7
19	-74.9926	7
13	-74.7771	7
19	-74.7771	7
13	-74.5561	7
19	-74.5561	7
19	-74.3295	7
13	-74.0972	7
19	-74.0972	7
19	-73.8586	7
19	-73.6137	7
19	-73.3614	7
19	-73.1022	7
19	-72.8351	7
19	-72.5617	7
19	-72.2906	7
19	-72.0105	7
19	-71.7218	7
19	-71.4242	7
19	-71.1169	7
19	-70.799	7
19	-70.4694	7
19	-70.1282	7
19	-84.3579	7
13	-81.6719	7
19	-81.6719	7
19	-84.3188	7
13	-81.782	7
19	-81.782	7
19	-84.2797	7
13	-81.886	7
19	-81.886	7
19	-84.2403	7
13	-81.9935	7
19	-84.2009	7
13	-82.1	7
19	-82.1	7
19	-84.1611	7
13	-82.2051	7
19	-82.2051	7
19	-84.1212	7
13	-82.3089	7
19	-82.3089	7
19	-84.0811	7
13	-82.4112	7
19	-82.4112	7
19	-84.041	7
13	-82.5126	7
19	-82.5126	7
19	-84.0005	7
13	-82.6126	7
19	-82.6126	7
19	-83.9599	7
13	-82.7114	7
19	-83.9192	7
13	-82.8091	7
19	-82.8091	7
19	-83.8783	7
13	-82.9058	7
19	-82.9058	7
19	-83.8372	7
13	-83.0016	7
19	-83.0016	7
19	-83.7958	7
13	-83.0963	7
19	-83.0963	7
19	-83.7542	7
13	-83.19	7
19	-83.19	7
19	-83.7124	7
13	-83.2826	7
19	-83.6705	7
13	-83.3744	7
19	-83.3744	7
19	-83.6283	7
13	-83.4652	7
19	-83.4652	7
19	-83.5859	7
13	-83.5551	7
19	-83.5551	7
19	-83.5433	7
13	-83.6439	7
19	-83.6439	7
19	-83.5005	7
13	-83.7321	7
19	-83.7321	7
19	-83.4574	7
13	-83.8191	7
19	-83.8191	7
19	-83.4143	7
13	-83.9055	7
19	-83.3708	7
13	-83.9909	7
19	-83.9909	7
19	-83.3271	7
13	-84.0754	7
19	-84.0754	7
19	-83.2831	7
13	-84.1591	7
19	-84.1591	7
19	-83.2391	7
13	-84.2419	7
19	-83.1948	7
13	-84.3241	7
19	-84.3241	7
19	-83.1502	7
19	-83.1054	7
19	-83.0603	7
19	-83.015	7
19	-82.9696	7
19	-82.9238	7
19	-82.8778	7
19	-82.8316	7
19	-82.7852	7
19	-82.7385	7
19	-82.6914	7
19	-82.6443	7
19	-82.5968	7
19	-82.549	7
19	-82.501	7
19	-82.4527	7
19	-82.4041	7
19	-82.3552	7
19	-82.3063	7
19	-82.257	7
19	-82.2073	7
19	-82.1574	7
19	-82.1071	7
19	-82.0565	7
19	-82.0056	7
19	-81.9544	7
19	-81.9031	7
19	-81.8515	7
19	-81.7994	7
19	-81.747	7
19	-81.6944	7
19	-81.6414	7
19	-81.5882	7
19	-81.5347	7
19	-81.4809	7
19	-81.4267	7
19	-81.3719	7
19	-81.3168	7
19	-81.2616	7
19	-81.2059	7
19	-81.1499	7
19	-81.0934	7
19	-81.0366	7
19	-80.9793	7
19	-80.9219	7
19	-80.8641	7
19	-80.8058	7
19	-80.7471	7
19	-80.688	7
19	-80.6284	7
19	-80.5686	7
19	-80.5084	7
19	-80.4477	7
19	-80.3867	7
19	-80.3252	7
19	-80.2632	7
19	-80.2008	7
19	-80.138	7
19	-80.0746	7
19	-80.0109	7
19	-79.9467	7
19	-79.8821	7
19	-79.8169	7
19	-79.7513	7
19	-79.685	7
19	-79.6184	7
19	-79.5512	7
19	-79.4834	7
19	-79.4151	7
19	-79.3463	7
19	-79.2771	7
19	-79.207	7
19	-79.1365	7
19	-79.0655	7
19	-78.9938	7
19	-78.9217	7
19	-78.8487	7
19	-78.7752	7
19	-78.7012	7
19	-78.6264	7
19	-78.5511	7
19	-78.4751	7
19	-78.3983	7
19	-78.321	7
19	-78.243	7
19	-78.1643	7
19	-78.0849	7
19	-78.0047	7
19	-77.9238	7
19	-77.8431	7
19	-77.7614	7
19	-77.6788	7
19	-77.5958	7
19	-77.5117	7
19	-77.427	7
19	-77.3416	7
19	-77.255	7
19	-77.1679	7
19	-77.0797	7
19	-76.9905	7
19	-76.9006	7
19	-76.8098	7
19	-76.7182	7
19	-76.6254	7
19	-76.5317	7
19	-76.4367	7
19	-76.3412	7
19	-76.2441	7
19	-76.1464	7
19	-76.0473	7
19	-75.947	7
19	-75.8458	7
19	-75.7434	7
19	-75.6395	7
19	-75.5346	7
19	-75.4285	7
19	-75.321	7
19	-75.2123	7
19	-75.1021	7
19	-74.9907	7
19	-74.8778	7
19	-74.7632	7
19	-74.6473	7
19	-74.5297	7
19	-74.411	7
19	-74.2902	7
19	-74.1677	7
19	-74.0435	7
19	-73.918	7
19	-73.7904	7
19	-73.6613	7
19	-73.5301	7
19	-73.3966	7
19	-73.2614	7
19	-73.1243	7
19	-72.9849	7
19	-72.843	7
19	-72.6988	7
19	-72.5522	7
19	-72.4037	7
19	-72.2524	7
19	-72.0999	7
19	-71.947	7
19	-71.7916	7
19	-71.6348	7
19	-71.4769	7
19	-71.3162	7
19	-71.1531	7
19	-70.9871	7
19	-70.8178	7
19	-70.6449	7
19	-70.469	7
19	-70.2895	7
19	-70.107	7
19	-69.9205	7
19	-69.7305	7
19	-69.5367	7
19	-69.3387	7
19	-69.1365	7
19	-68.9307	7
19	-68.7218	7
19	-68.5067	7
19	-68.2864	7
19	-68.0614	7
19	-67.8321	7
19	-67.5971	7
19	-67.3567	7
19	-67.111	7
19	-66.8614	7
19	-66.6004	7
19	-66.3268	7
19	-66.0472	7
19	-65.7609	7
19	-65.467	7
19	-65.1419	7
19	-64.784	7
19	-64.4156	7
19	-64.0351	7
19	-63.6298	7
19	-63.2039	7
19	-62.7548	7
19	-62.2609	7
19	-61.7526	7
19	-61.3406	7
19	-60.9487	7
19	-60.6539	7
19	-60.4668	7
19	-60.3085	7
19	-60.0346	7
19	-59.5378	7
19	-58.9086	7
19	-58.1627	7
19	-57.5111	7
19	-57.1364	7
19	-57.3877	7
19	-57.9268	7
19	-58.6077	7
19	-59.272	7
19	-59.7097	7
19	-59.9512	7
19	-60.1301	7
19	-60.3114	7
19	-60.7032	7
19	-61.1935	7
19	-61.7344	7
19	-62.3675	7
19	-63.0109	7
19	-63.5959	7
19	-64.1566	7
19	-64.6639	7
19	-65.0836	7
19	-65.4829	7
19	-65.8683	7
19	-66.2277	7
19	-66.548	7
19	-66.8473	7
19	-67.1394	7
19	-67.424	7
19	-67.7013	7
19	-67.9392	7
19	-68.1663	7
19	-68.3839	7
19	-68.6081	7
19	-68.8379	7
19	-69.0631	7
19	-69.2851	7
19	-69.5048	7
19	-69.7194	7
19	-69.9296	7
19	-70.1353	7
19	-70.3366	7
19	-70.533	7
19	-70.7125	7
19	-70.8753	7
19	-71.0341	7
19	-71.1973	7
19	-71.3797	7
19	-71.5586	7
19	-71.734	7
19	-71.9059	7
19	-72.075	7
19	-72.2408	7
19	-72.4036	7
19	-72.5633	7
19	-72.72	7
19	-72.8739	7
19	-73.0082	7
19	-73.14	7
19	-73.2693	7
19	-73.4097	7
19	-73.5536	7
19	-73.6959	7
19	-73.8358	7
19	-73.9731	7
19	-74.1087	7
19	-74.2419	7
19	-74.375	7
19	-74.5066	7
19	-74.6359	7
19	-74.7607	7
19	-74.8825	7
19	-75.0028	7
19	-75.1237	7
19	-75.2451	7
19	-75.3648	7
19	-75.4831	7
19	-75.5998	7
19	-75.715	7
19	-75.8287	7
19	-75.9407	7
19	-76.0515	7
19	-76.1605	7
19	-76.2638	7
19	-76.3659	7
19	-76.4667	7
19	-76.5694	7
19	-76.6728	7
19	-76.775	7
19	-76.8763	7
19	-76.9763	7
7	-76.9763	19
19	-77.0753	7
7	-77.0753	19
19	-77.1731	7
7	-77.1731	19
19	-77.2695	7
7	-77.2695	19
19	-77.3649	7
7	-77.3649	19
19	-77.4597	7
7	-77.4597	19
19	-77.5534	7
7	-77.5534	19
19	-77.6412	7
7	-77.6412	19
19	-77.7274	7
7	-77.7274	19
19	-77.8255	7
7	-77.8255	19
19	-77.9199	7
7	-77.9199	19
19	-78.0091	7
7	-78.0091	19
19	-78.0976	7
7	-78.0976	19
19	-78.1851	7
7	-78.1851	19
19	-78.2718	7
7	-78.2718	19
19	-78.3577	7
7	-78.3577	19
19	-78.4427	7
7	-78.4427	19
19	-78.5269	7
7	-78.5269	19
19	-78.61	7
7	-78.61	19
19	-78.6927	7
7	-78.6927	19
19	-78.7745	7
7	-78.7745	19
19	-78.8556	7
7	-78.8556	19
19	-78.9465	7
7	-78.9465	19
19	-79.0374	7
7	-79.0374	19
19	-79.1274	7
7	-79.1274	19
19	-79.21	7
7	-79.21	19
19	-79.2876	7
7	-79.2876	19
19	-79.3643	7
7	-79.3643	19
19	-79.4403	7
7	-79.4403	19
19	-79.5158	7
7	-79.5158	19
19	-79.5905	7
7	-79.5905	19
19	-79.6646	7
7	-79.6646	19
19	-79.7379	7
7	-79.7379	19
19	-79.8108	7
7	-79.8108	19
19	-79.8831	7
7	-79.8831	19
19	-79.96	7
7	-79.96	19
19	-80.0427	7
7	-80.0427	19
19	-80.1248	7
7	-80.1248	19
19	-80.2047	7
7	-80.2047	19
19	-80.2741	7
7	-80.2741	19
19	-80.3429	7
7	-80.3429	19
19	-80.4112	7
7	-80.4112	19
19	-80.4791	7
7	-80.4791	19
19	-80.5464	7
7	-80.5464	19
19	-80.6132	7
7	-80.6132	19
19	-80.6795	7
7	-80.6795	19
19	-80.7452	7
7	-80.7452	19
19	-80.8105	7
7	-80.8105	19
19	-80.8753	7
7	-80.8753	19
19	-80.9408	7
7	-80.9408	19
19	-81.0119	7
7	-81.0119	19
19	-81.0848	7
7	-81.0848	19
19	-81.1615	7
7	-81.1615	19
19	-81.2258	7
7	-81.2258	19
19	-81.287	7
7	-81.287	19
19	-81.3478	7
7	-81.3478	19
19	-81.4083	7
7	-81.4083	19
19	-81.4685	7
7	-81.4685	19
19	-81.5282	7
7	-81.5282	19
19	-81.5875	7
7	-81.5875	19
19	-81.6464	7
7	-81.6464	19
19	-81.7048	7
7	-81.7048	19
19	-81.7628	7
7	-81.7628	19
19	-81.8369	7
7	-81.8369	19
19	-81.9119	7
7	-81.9119	19
19	-81.9865	7
7	-81.9865	19
19	-82.0503	7
7	-82.0503	19
19	-82.1062	7
7	-82.1062	19
19	-82.1618	7
7	-82.1618	19
19	-82.217	7
7	-82.217	19
19	-82.2719	7
7	-82.2719	19
19	-82.3266	7
7	-82.3266	19
19	-82.3809	7
7	-82.3809	19
19	-82.4348	7
7	-82.4348	19
19	-82.4885	7
7	-82.4885	19
19	-82.5437	7
7	-82.5437	19
19	-82.6142	7
7	-82.6142	19
19	-82.6844	7
7	-82.6844	19
19	-82.7544	7
7	-82.7544	19
19	-82.8101	7
7	-82.8101	19
19	-82.8615	7
7	-82.8615	19
19	-82.9126	7
7	-82.9126	19
19	-82.9634	7
7	-82.9634	19
19	-83.014	7
7	-83.014	19
19	-83.0642	7
7	-83.0642	19
19	-83.1142	7
7	-83.1142	19
19	-83.1637	7
7	-83.1637	19
19	-83.2132	7
7	-83.2132	19
19	-83.2769	7
7	-83.2769	19
19	-83.3504	7
7	-83.3504	19
19	-83.4237	7
7	-83.4237	19
19	-83.4908	7
7	-83.4908	19
19	-83.5384	7
7	-83.5384	19
19	-83.5858	7
7	-83.5858	19
19	-83.6329	7
7	-83.6329	19
19	-83.6799	7
7	-83.6799	19
19	-83.7265	7
7	-83.7265	19
19	-83.773	7
7	-83.773	19
19	-83.8184	7
7	-83.8184	19
19	-83.8588	7
7	-83.8588	19
19	-83.8991	7
7	-83.8991	19
19	-83.939	7
7	-83.939	19
19	-83.983	7
7	-83.983	19
19	-84.0282	7
7	-84.0282	19
19	-84.0731	7
7	-84.0731	19
19	-84.1177	7
7	-84.1177	19
19	-84.1621	7
7	-84.1621	19
19	-84.2063	7
7	-84.2063	19
19	-84.2513	7
7	-84.2513	19
19	-84.3201	7
7	-84.3201	19
19	-84.3884	7
7	-84.3884	19
7	-84.4712	19
7	-84.5295	19
7	-84.5705	19
7	-84.6113	19
7	-84.652	19
7	-84.6924	19
7	-84.7327	19
7	-84.7728	19
7	-84.8211	19
7	-84.8939	19
7	-84.9667	19
7	-85.0392	19
7	-85.081	19
7	-85.1195	19
7	-85.1579	19
7	-85.1961	19
7	-85.2342	19
7	-85.272	19
7	-85.3098	19
7	-85.347	19
7	-85.3886	19
7	-85.4406	19
7	-85.4923	19
7	-85.5438	19
7	-85.5806	19
7	-85.6166	19
7	-85.6525	19
7	-85.6884	19
7	-85.7241	19
7	-85.7597	19
7	-85.7952	19
7	-85.8351	19
7	-85.8988	19
7	-85.9624	19
7	-86.0258	19
7	-86.0653	19
7	-86.0995	19
7	-86.1334	19
7	-86.1673	19
7	-86.201	19
7	-86.2346	19
7	-86.2681	19
7	-86.3016	19
7	-86.3348	19
7	-86.3681	19
7	-86.4012	19
7	-86.4462	19
7	-86.5059	19
7	-86.5656	19
7	-86.6143	19
7	-86.6466	19
7	-86.6787	19
7	-86.7107	19
7	-86.7426	19
7	-86.7744	19
7	-86.8061	19
7	-86.8377	19
7	-86.8692	19
7	-86.9005	19
7	-86.9317	19
7	-86.9629	19
7	-86.9939	19
7	-87.0249	19
7	-87.0558	19
7	-87.0865	19
7	-87.1171	19
7	-87.1476	19
7	-87.178	19
7	-87.2083	19
7	-87.2385	19
7	-87.2686	19
7	-87.2985	19
7	-87.3284	19
7	-87.3582	19
7	-87.3879	19
7	-87.4176	19
7	-87.4471	19
7	-87.4766	19
7	-87.5059	19
7	-87.5352	19
7	-87.5644	19
7	-87.5935	19
7	-87.6225	19
7	-87.6514	19
7	-87.6802	19
7	-87.7089	19
7	-87.7375	19
7	-87.766	19
7	-87.7944	19
7	-87.8228	19
7	-87.8511	19
7	-87.8792	19
7	-87.9073	19
7	-87.9353	19
7	-87.9633	19
7	-87.9912	19
7	-88.0189	19
7	-88.0465	19
7	-88.0741	19
7	-88.1016	19
7	-88.1291	19
7	-88.1564	19
7	-88.1837	19
7	-88.2108	19
7	-88.2379	19
7	-88.2649	19
7	-88.2919	19
7	-88.3188	19
7	-88.3457	19
7	-88.3724	19
7	-88.399	19
7	-88.4255	19
7	-88.452	19
7	-88.4783	19
7	-88.5046	19
7	-88.5308	19
7	-88.5569	19
7	-88.583	19
7	-88.609	19
7	-88.6349	19
7	-88.6609	19
7	-88.6867	19
7	-88.7125	19
7	-88.7381	19
7	-88.7637	19
7	-88.7892	19
7	-88.8147	19
7	-88.8398	19
7	-88.8648	19
7	-88.8897	19
7	-88.9146	19
7	-88.9394	19
7	-88.9641	19
7	-88.9887	19
7	-89.0133	19
7	-89.0378	19
7	-89.0622	19
7	-89.0866	19
7	-89.1109	19
7	-89.1351	19
7	-89.1593	19
7	-89.1834	19
7	-89.2075	19
7	-89.2323	19
7	-89.2571	19
7	-89.2818	19
7	-89.3064	19
7	-89.3309	19
7	-89.3554	19
7	-89.3798	19
7	-89.4041	19
7	-89.4284	19
7	-89.4526	19
7	-89.4767	19
7	-89.5008	19
7	-89.5248	19
7	-89.5488	19
7	-89.5726	19
7	-89.5964	19
7	-89.6202	19
7	-89.6438	19
7	-89.6674	19
7	-89.691	19
7	-89.7145	19
7	-89.7379	19
7	-89.7613	19
7	-89.7847	19
7	-89.808	19
7	-89.8312	19
7	-89.8544	19
7	-89.8776	19
7	-89.9006	19
7	-89.9236	19
7	-89.9466	19
7	-89.9694	19
7	-89.9922	19
7	-90.015	19
7	-90.0377	19
7	-90.0603	19
7	-90.0829	19
7	-90.1054	19
7	-90.1278	19
7	-90.1502	19
7	-90.1726	19
7	-90.1949	19
7	-90.2172	19
7	-90.2393	19
7	-90.2615	19
7	-90.2835	19
7	-90.3056	19
7	-90.3275	19
7	-90.3494	19
7	-90.3713	19
7	-90.3931	19
